Date,ISOPRENE,ALPHA-PINENE,BETA-PINENE
"2023-10-27 19",0.0355,0.2975,0.4604
"2023-10-27 20",0.0246,0.2647,0.4162
"2023-10-27 21",0,0.2036,0.3765
"2023-10-27 22",0,0.2272,0.3289
"2023-10-27 23",0.0272,0.2337,0.3391
"2023-10-28 0",0.0096,0.2485,0.3556
"2023-10-28 1",0,0.2353,0.3451
"2023-10-28 4",0,0.1953,0.3179
"2023-10-28 5",0,0.1725,0.32
"2023-10-28 6",0.0119,0.2118,0.3735
"2023-10-28 7",0.0172,0.2004,0.3257
"2023-10-28 8",0.0165,0.2075,0.4403
"2023-10-28 9",0.0599,0.3014,0.3388
"2023-10-28 10",0.0961,0.3491,0.4604
"2023-10-28 11",0.0777,0.2198,0.36
"2023-10-28 12",0.054,0.2519,0.2718
"2023-10-28 13",0.0284,0.2325,0.2361
"2023-10-28 14",0.0522,0.2455,0.2458
"2023-10-28 15",0.0246,0.1488,0.2219
"2023-10-28 16",0.0221,0.1611,0.228
"2023-10-28 17",0.032,0.2359,0.1973
"2023-10-28 18",0.0302,0.2366,0.3009
"2023-10-28 19",0.0229,0.202,0.2728
"2023-10-28 20",0.021,0.1514,0.3233
"2023-10-28 23",0.0168,0.1721,0.365
"2023-10-29 3",0.0891,0.1887,0.3721
"2023-10-29 4",0.0702,0.1934,0.4094
"2023-10-29 5",0.0416,0.1543,0.3069
"2023-10-29 6",0.0281,0.1628,0.3841
"2023-10-29 7",0.015,0.1625,0.3365
"2023-10-29 8",0.0271,0.1874,0.3663
"2023-10-29 9",0.0583,0.1923,0.2445
"2023-10-29 10",0.0541,0.0401,0.2683
"2023-10-29 11",0.0604,0.2607,0.2974
"2023-10-29 12",0.0817,0.2059,0.2277
"2023-10-29 13",0.0536,0.2547,0.2993
"2023-10-29 14",0.0395,0.2519,0.2607
"2023-10-29 15",0.0398,0.244,0.3019
"2023-10-29 16",0.0201,0.202,0.257
"2023-10-29 17",0.0139,0.1814,0.2439
"2023-10-29 18",0.0177,0.2372,0.2713
"2023-10-29 19",0.0193,0.2937,0.3305
"2023-10-29 20",0.0125,0.2309,0.3022
"2023-10-29 21",0,0.2422,0.2618
"2023-10-29 22",0.0137,0.2346,0.284
"2023-10-29 23",0,0.2136,0.3192
"2023-10-30 0",0.0064,0.1624,0.2527
"2023-10-30 1",0,0.3108,0.2628
"2023-10-30 4",0,0.1806,0.2848
"2023-10-30 5",0,0.1759,0.2806
"2023-10-30 6",0,0.18,0.2654
"2023-10-30 7",0,0.2353,0.3157
"2023-10-30 8",0.0127,0.2052,0.282
"2023-10-30 9",0.0477,0.2392,0.33
"2023-10-30 10",0.1027,0.1918,0.2532
"2023-10-30 11",0.229,0.3289,0.2707
"2023-10-30 12",0.1595,0.4625,0.2959
"2023-10-30 13",0.0692,0.4271,0.375
"2023-10-30 14",0.0957,0.3831,0.3051
"2023-10-30 15",0.0603,0.1735,0.289
"2023-10-30 16",0.0636,0.3545,0.293
"2023-10-30 17",0.0655,0.3087,0.33
"2023-10-30 18",0.0371,0.2752,0.3427
"2023-10-30 19",0.0314,0.287,0.3051
"2023-10-30 20",0.0294,0.255,0.2709
"2023-10-30 21",0.0239,0.1843,0.3755
"2023-10-30 22",0.0068,0.2671,0.3037
"2023-10-30 23",0,0.2702,0.3032
"2023-10-31 2",0,0.2025,0.3703
"2023-10-31 3",0,0.2351,0.2497
"2023-10-31 4",0,0.1939,0.2211
"2023-10-31 5",0,0.2253,0.2631
"2023-10-31 6",0.0135,0.2141,0.2696
"2023-10-31 7",0,0.2495,0.2387
"2023-10-31 8",0.0198,0.2413,0.3165
"2023-10-31 9",0.0479,0.2673,0.3409
"2023-10-31 10",0.0867,0.3451,0.3131
"2023-10-31 11",0.0908,0.3346,0.3883
"2023-10-31 12",0.0976,0.4442,0.3651
"2023-10-31 13",0.0645,0.4347,0.3325
"2023-10-31 14",0.0969,0.4754,0.3716
"2023-10-31 15",0.1309,0.5564,0.4182
"2023-10-31 16",0.137,0.5509,0.398
"2023-10-31 17",0.1649,0.5427,0.5265
"2023-10-31 18",0.0961,0.4913,0.5383
"2023-10-31 19",0.0583,0.2287,0.3915
"2023-10-31 20",0.0347,0.3021,0.3389
"2023-10-31 21",0.0271,0.3103,0.3035
"2023-10-31 22",0.0155,0.2967,0.2705
"2023-10-31 23",0.0211,0.1658,0.2853
"2023-11-01 0",0,0.2849,0.2768
"2023-11-01 1",0,0.3077,0.2615
"2023-11-01 4",0,0.1902,0.3029
"2023-11-01 5",0,0.2353,0.2311
"2023-11-01 6",0.0256,0.2492,0.2717
"2023-11-01 7",0.0173,0.2439,0.2875
"2023-11-01 8",0.0995,0.3056,0.4384
"2023-11-01 9",0.2502,0.4009,0.4327
"2023-11-01 10",0.2151,0.4525,0.5217
"2023-11-01 11",0.1958,0.5094,0.4525
"2023-11-01 12",0.2445,0.7059,0.4145
"2023-11-01 13",0.2288,0.7285,0.397
"2023-11-01 14",0.1986,0.6075,0.4833
"2023-11-01 15",0.1997,0.6666,0.4761
"2023-11-01 16",0.1294,0.4413,0.3705
"2023-11-01 17",0.2699,0.4204,0.4615
"2023-11-01 18",0.1014,0.3912,0.4901
"2023-11-01 19",0.0429,0.3242,0.3173
"2023-11-01 20",0.0352,0.3642,0.2958
"2023-11-01 21",0.0149,0.1505,0.2752
"2023-11-01 22",0.0353,0.5147,0.2702
"2023-11-01 23",0.0144,0.1455,0.2476
"2023-11-02 2",0,0.1952,0.2201
"2023-11-02 3",0,0.1187,0.213
"2023-11-02 4",0,0.2597,0.2494
"2023-11-02 5",0.0224,0.2679,0.2122
"2023-11-02 6",0.0215,0.2901,0.3074
"2023-11-02 7",0.0535,0.2971,0.3448
"2023-11-02 8",0.0294,0.239,0.3249
"2023-11-02 9",0.0536,0.2607,0.3588
"2023-11-02 10",0.1014,0.3321,0.2807
"2023-11-02 11",0.1809,0.3705,0.3123
"2023-11-02 12",0.2577,0.4049,0.3053
"2023-11-02 13",0.2975,0.4479,0.358
"2023-11-02 14",0.1916,0.4745,0.3617
"2023-11-02 15",0.1312,0.4615,0.326
"2023-11-02 16",0.2623,0.7018,0.5409
"2023-11-02 17",0.2975,0.5496,0.6104
"2023-11-02 18",0.0989,0.3452,0.4829
"2023-11-02 19",0.0383,0.3189,0.371
"2023-11-02 20",0.0319,0.3569,0.3205
"2023-11-02 21",0.0352,0.3579,0.3242
"2023-11-02 22",0.0649,0.4403,0.4853
"2023-11-02 23",0.0918,0.496,0.5173
"2023-11-03 0",0.0527,0.4101,0.4343
"2023-11-03 1",0.1507,0.3939,0.5262
"2023-11-03 4",0.0291,0.1868,0.3567
"2023-11-03 5",0.032,0.1732,0.382
"2023-11-03 6",0.03,0.2445,0.2853
"2023-11-03 7",0.0636,0.2869,0.4706
"2023-11-03 8",0.0208,0.3179,0.4256
"2023-11-03 9",0.1626,0.3994,0.5521
"2023-11-03 10",0.0929,0.311,0.342
"2023-11-03 11",0.0914,0.3499,0.3312
"2023-11-03 12",0.151,0.3596,0.3336
"2023-11-03 13",0.1335,0.4099,0.3152
"2023-11-03 14",0.1398,0.3663,0.4104
"2023-11-03 15",0.1066,0.3302,0.4115
"2023-11-03 16",0.1264,0.3608,0.3672
"2023-11-03 17",0.1603,0.2392,0.414
"2023-11-03 18",0.0193,0.254,0.4179
"2023-11-03 19",0.0135,0.2615,0.413
"2023-11-03 20",0,0.3045,0.3797
"2023-11-03 21",0,0.2377,0.3571
"2023-11-03 22",0.0172,0.2492,0.3647
"2023-11-03 23",0,0.2261,0.3372
"2023-11-04 2",0,0.2136,0.3946
"2023-11-04 3",0,0.1981,0.3506
"2023-11-04 4",0,0.26,0.3593
"2023-11-04 5",0,0.2395,0.3794
"2023-11-04 6",0,0.2363,0.3037
"2023-11-04 7",0.0261,0.2686,0.3417
"2023-11-04 8",0.0416,0.2489,0.4187
"2023-11-04 9",0.1339,0.2987,0.4715
"2023-11-04 10",0.193,0.3669,0.4774
"2023-11-04 11",0.2542,0.3653,0.4234
"2023-11-04 12",0.189,0.336,0.341
"2023-11-04 13",0.1467,0.3402,0.3385
"2023-11-04 14",0.0974,0.3727,0.3362
"2023-11-04 15",0.1373,0.4039,0.3703
"2023-11-04 16",0.3125,0.4219,0.592
"2023-11-04 17",0.2395,0.3448,0.5365
"2023-11-04 18",0.0604,0.3516,0.3944
"2023-11-04 19",0.0505,0.294,0.4112
"2023-11-04 20",0.0144,0.3446,0.3797
"2023-11-04 23",0.0168,0.1874,0.3697
"2023-11-05 0",0.0106,0.2157,0.3349
"2023-11-05 1",0.0269,0.2149,0.2885
"2023-11-05 5",0.0074,0.2033,0.4353
"2023-11-05 6",0.014,0.2471,0.2397
"2023-11-05 7",0.016,0.1968,0.2865
"2023-11-05 8",0.0908,0.2597,0.4345
"2023-11-05 9",0.1162,0.3072,0.5517
"2023-11-05 10",0.1978,0.3473,0.5532
"2023-11-05 11",0.0789,0.314,0.4858
"2023-11-05 12",0.1022,0.2867,0.3625
"2023-11-05 13",0.1359,0.2933,0.4838
"2023-11-05 14",0.172,0.2917,0.4318
"2023-11-05 15",0.0672,0.2772,0.2558
"2023-11-05 16",0.0642,0.2576,0.239
"2023-11-05 17",0.0687,0.2406,0.3037
"2023-11-05 18",0.0203,0.1869,0.342
"2023-11-05 19",0,0.3106,0.3454
"2023-11-05 20",0.0096,0.3066,0.3005
"2023-11-05 21",0,0.2447,0.2872
"2023-11-05 22",0.0149,0.2044,0.2419
"2023-11-05 23",0.0107,0.2416,0.2232
"2023-11-06 2",0,0.1682,0.2686
"2023-11-06 3",0,0.2141,0.2211
"2023-11-06 4",0.0111,0.2065,0.2128
"2023-11-06 5",0,0.1465,0.2188
"2023-11-06 6",0,0.1722,0.223
"2023-11-06 7",0.0167,0.1847,0.2422
"2023-11-06 8",0.0182,0.2468,0.235
"2023-11-06 9",0.1322,0.2558,0.3404
"2023-11-06 10",0.0637,0.276,0.4745
"2023-11-06 11",0.0779,0.2912,0.3606
"2023-11-06 12",0.1459,0.3254,0.2379
"2023-11-06 13",0.1312,0.3418,0.1598
"2023-11-06 14",0.0698,0.262,0.2196
"2023-11-06 15",0.193,0.2468,0.2861
"2023-11-06 16",0.087,0.2912,0.3092
"2023-11-06 17",0.2154,0.2697,0.3538
"2023-11-06 18",0.0779,0.2534,0.3604
"2023-11-06 19",0.0764,0.2634,0.3577
"2023-11-06 20",0.0695,0.3063,0.3917
"2023-11-06 21",0.065,0.2929,0.3507
"2023-11-06 22",0.0579,0.2621,0.4141
"2023-11-06 23",0.0586,0.2937,0.4884
"2023-11-07 0",0.0292,0.069,0.327
"2023-11-07 1",0.018,0.4668,0.2421
"2023-11-07 4",0,0.2026,0.3777
"2023-11-07 5",0.0208,0.2692,0.4536
"2023-11-07 6",0.0305,0.3339,0.5597
"2023-11-07 7",0.065,0.2896,0.5055
"2023-11-07 8",0.02,0.3763,0.4791
"2023-11-07 9",0.0441,0.2527,0.6913
"2023-11-07 10",0.0647,0.3116,0.5663
"2023-11-07 11",0.0324,0.2859,0.4914
"2023-11-07 12",0.0218,0.2854,0.516
"2023-11-07 13",0.0753,0.309,0.4439
"2023-11-07 14",0.0365,0.3187,0.5189
"2023-11-07 15",0.0267,0.2741,0.6446
"2023-11-07 16",0.1567,0.3182,0.5593
"2023-11-07 17",0.1603,0.2964,0.8019
"2023-11-07 18",0.0505,0.287,0.4544
"2023-11-07 19",0.018,0.2236,0.4415
"2023-11-07 20",0.0654,0.2764,0.4673
"2023-11-07 21",0.0675,0.2979,0.4082
"2023-11-07 22",0.0683,0.2899,0.4772
"2023-11-07 23",0.0647,0.1879,0.7204
"2023-11-08 2",0,0.1483,0.5241
"2023-11-08 3",0.0376,0.1716,0.7257
"2023-11-08 4",0,0.2901,0.6237
"2023-11-08 5",0.0078,0.4382,0.619
"2023-11-08 6",0,0.2092,0.6779
"2023-11-08 7",0.0223,0.7333,0.7655
"2023-11-08 8",0,0.3203,0.5535
"2023-11-08 9",0.035,0.1949,0.5247
"2023-11-08 10",0.047,0.3244,0.4668
"2023-11-08 11",0.0584,0.2607,0.3328
"2023-11-08 12",0.0546,0.2722,0.3899
"2023-11-08 13",0.0913,0.272,0.3472
"2023-11-08 14",0.0469,0.2702,0.4154
"2023-11-08 15",0.0629,0.2786,0.3108
"2023-11-08 16",0.052,0.2851,0.359
"2023-11-08 17",0.1175,0.2841,0.4408
"2023-11-08 18",0.0731,0.234,0.6041
"2023-11-08 19",0.033,0.2143,0.5868
"2023-11-08 20",0,0.1905,0.4295
"2023-11-08 21",0,0.2311,0.3926
"2023-11-08 22",0.0125,0.2731,0.3498
"2023-11-08 23",0,0.1599,0.3333
"2023-11-09 0",0.0092,0.2558,0.2747
"2023-11-09 1",0,0.2018,0.2783
"2023-11-09 4",0,0.1239,0.3011
"2023-11-09 5",0,0.1905,0.3205
"2023-11-09 6",0,0.2154,0.2713
"2023-11-09 7",0,0.1746,0.2518
"2023-11-09 8",0,0.201,0.3081
"2023-11-09 9",0.03,0.1944,0.3402
"2023-11-09 10",0.8364,0.2409,0.2828
"2023-11-09 11",0.1631,0.4371,0.3988
"2023-11-09 12",0.1266,0.2636,0.3491
"2023-11-09 13",0.1088,0.4248,0.3483
"2023-11-09 14",0.1018,0.3614,0.2916
"2023-11-09 15",0.1259,0.358,0.3228
"2023-11-09 16",0.0812,0.3045,0.3105
"2023-11-09 17",0.16,0.3147,0.349
"2023-11-09 18",0.0799,0.2802,0.4246
"2023-11-09 19",0.0532,0.2521,0.5272
"2023-11-09 22",0.0274,0.2209,0.3582
"2023-11-09 23",0.0333,0.227,0.4077
"2023-11-10 2",0.0102,0.1667,0.3511
"2023-11-10 3",0,0.2348,0.2479
"2023-11-10 4",0,0.1562,0.2872
"2023-11-10 5",0.0348,0.1371,0.2343
"2023-11-10 6",0.0201,0.2156,0.213
"2023-11-10 7",0.0253,0.2267,0.3221
"2023-11-10 8",0,0.2222,0.2532
"2023-11-10 9",0.0741,0.2506,0.3224
"2023-11-10 10",0.0834,0.305,0.3
"2023-11-10 11",0.072,0.1431,0.2316
"2023-11-10 12",0.0626,0.1273,0.2327
"2023-11-10 13",0.0926,0.3549,0.2571
"2023-11-10 14",0.0763,0.1942,0.2312
"2023-11-10 15",0.0631,0.4502,0.2531
"2023-11-10 16",0.1619,0.3782,0.3014
"2023-11-10 17",0.1647,0.3897,0.3855
"2023-11-10 18",0.0429,0.3294,0.3561
"2023-11-10 19",0.0249,0.3719,0.2796
"2023-11-10 20",0.0175,0.4434,0.1696
"2023-11-10 21",0.0182,0.4149,0.1884
"2023-11-10 22",0,0.3465,0.206
"2023-11-10 23",0,0.1861,0.2683
"2023-11-11 0",0.02,0.3144,0.201
"2023-11-11 1",0,0.2817,0.2469
"2023-11-11 4",0,0.1493,0.281
"2023-11-11 5",0,0.1475,0.217
"2023-11-11 6",0,0.266,0.1963
"2023-11-11 7",0.0535,0.2739,0.3226
"2023-11-11 8",0.0327,0.2637,0.2958
"2023-11-11 9",0.081,0.2943,0.456
"2023-11-11 10",0.1009,0.3436,0.3262
"2023-11-11 11",0.1312,0.3546,0.249
"2023-11-11 12",0.1056,0.3559,0.2552
"2023-11-11 13",0.082,0.4518,0.2443
"2023-11-11 14",0.05,0.5204,0.2004
"2023-11-11 15",0.085,0.1928,0.2859
"2023-11-11 16",0.1273,0.4534,0.4146
"2023-11-11 17",0.0593,0.3514,0.278
"2023-11-11 18",0.0277,0.3651,0.2429
"2023-11-11 19",0.0157,0.4203,0.1907
"2023-11-11 20",0.0137,0.4735,0.1902
"2023-11-11 23",0,0.1687,0.2553
"2023-11-12 3",0,0.1193,0.2734
"2023-11-12 4",0.0101,0.1353,0.2406
"2023-11-12 5",0,0.1227,0.195
"2023-11-12 6",0,0.2874,0.1984
"2023-11-12 7",0,0.2662,0.2126
"2023-11-12 8",0.0269,0.2542,0.1829
"2023-11-12 9",0.0264,0.2261,0.2468
"2023-11-12 10",0.0974,0.3879,0.2602
"2023-11-12 11",0.0961,0.284,0.2634
"2023-11-12 12",0.1306,0.1672,0.202
"2023-11-12 13",0.1293,0.3776,0.2563
"2023-11-12 14",0.1753,0.495,0.4212
"2023-11-12 15",0.1187,0.436,0.2434
"2023-11-12 16",0.0977,0.2815,0.2752
"2023-11-12 17",0.074,0.3839,0.3731
"2023-11-12 18",0.0631,0.3244,0.3535
"2023-11-12 19",0.0507,0.3283,0.2746
"2023-11-12 20",0.0294,0.3461,0.26
"2023-11-12 21",0.0177,0.3993,0.1661
"2023-11-12 22",0.0419,0.5249,0.1774
"2023-11-12 23",0.0078,0.4762,0.2448
"2023-11-13 0",0.0096,0.1402,0.2039
"2023-11-13 1",0,0.4568,0.2005
"2023-11-13 4",0,0.2246,0.1852
"2023-11-13 5",0,0.0828,0.194
"2023-11-13 6",0,0.3541,0.1627
"2023-11-13 7",0.0182,0.3799,0.1548
"2023-11-13 8",0.03,0.3273,0.1986
"2023-11-13 9",0.0819,0.2049,0.2123
"2023-11-13 10",0.0865,0.4088,0.2214
"2023-11-13 11",0.2763,0.4151,0.1759
"2023-11-13 12",0.3813,0.4135,0.1622
"2023-11-13 13",0.1616,0.5448,0.234
"2023-11-13 14",0.0802,0.425,0.2405
"2023-11-13 15",0.0598,0.3878,0.2405
"2023-11-13 16",0.0743,0.3396,0.233
"2023-11-13 17",0.2757,0.3258,0.3245
"2023-11-13 18",0.0424,0.3368,0.2442
"2023-11-13 19",0.0195,0.3045,0.2547
"2023-11-13 20",0.0191,0.337,0.207
"2023-11-13 21",0,0.3192,0.1877
"2023-11-13 22",0.0191,0.4761,0.1947
"2023-11-13 23",0,0.2917,0.2097
"2023-11-14 2",0,0.2338,0.2272
"2023-11-14 3",0,0.25,0.2
"2023-11-14 4",0,0.304,0.2692
"2023-11-14 5",0,0.3457,0.2151
"2023-11-14 6",0.02,0.3472,0.2435
"2023-11-14 7",0.0144,0.2691,0.2366
"2023-11-14 8",0.0173,0.2752,0.2468
"2023-11-14 9",0.036,0.3313,0.2675
"2023-11-14 10",0.1012,0.3651,0.2188
"2023-11-14 11",0.0715,0.6732,0.2321
"2023-11-14 12",0.047,0.1782,0.2319
"2023-11-14 13",0.0444,0.1755,0.2409
"2023-11-14 14",0.2044,0.5175,0.1701
"2023-11-14 15",0.0938,0.195,0.195
"2023-11-14 16",0.1081,0.483,0.2775
"2023-11-14 17",0.1428,0.4386,0.451
"2023-11-14 18",0.0423,0.5495,0.2772
"2023-11-14 19",0.0332,0.6003,0.2385
"2023-11-14 20",0.0231,0.4895,0.2287
"2023-11-14 21",0.0073,0.4772,0.2781
"2023-11-14 22",0,0.5251,0.2185
"2023-11-14 23",0.0106,0.5923,0.2628
"2023-11-15 0",0,0.434,0.2316
"2023-11-15 1",0,0.4694,0.2324
"2023-11-15 4",0.0061,0.3266,0.2497
"2023-11-15 5",0.0134,0.2874,0.217
"2023-11-15 6",0.0223,0.3488,0.2447
"2023-11-15 7",0.0792,0.1603,0.2287
"2023-11-15 8",0.1177,0.3475,0.3148
"2023-11-15 9",0.1864,0.3564,0.2948
"2023-11-15 10",0.0563,0.6085,0.2177
"2023-11-15 11",0.0607,0.3999,0.2196
"2023-11-15 12",0.0766,0.4892,0.2379
"2023-11-15 13",0.0507,0.1884,0.2086
"2023-11-15 14",0.0454,0.1366,0.2351
"2023-11-15 15",0.0611,0.348,0.2322
"2023-11-15 16",0.0683,0.3878,0.1827
"2023-11-15 17",0.0834,0.3292,0.2212
"2023-11-15 18",0.038,0.3176,0.2337
"2023-11-15 19",0.0267,0.2804,0.2377
"2023-11-15 20",0.0198,0.43,0.2786
"2023-11-15 21",0.0187,0.4158,0.2299
"2023-11-15 22",0,0.451,0.2342
"2023-11-15 23",0.0188,0.369,0.2031
"2023-11-16 2",0.0226,0.2558,0.3509
"2023-11-16 3",0.0249,0.2908,0.4895
"2023-11-16 4",0.018,0.261,0.5571
"2023-11-16 5",0.038,0.3512,0.6599
"2023-11-16 6",0.0513,0.3085,0.5964
"2023-11-16 7",0.035,0.2953,0.7681
"2023-11-16 8",0.0878,0.3449,0.8132
"2023-11-16 9",0.0583,0.277,0.5089
"2023-11-16 10",0.0581,0.2691,0.4935
"2023-11-16 11",0.1355,0.354,0.5477
"2023-11-16 12",0.2166,0.3595,0.6193
"2023-11-16 13",3.086,0.5265,1.4379
"2023-11-16 14",1.3714,0.2882,1.3601
"2023-11-16 15",0.2767,0.3228,1.413
"2023-11-16 16",0.2666,0.3716,1.098
"2023-11-16 17",0.3072,0.2823,2.1066
"2023-11-16 18",0.0731,0.2435,1.5343
"2023-11-16 19",0.0373,0.2807,1.2513
"2023-11-16 20",0.0276,0.1478,1.1033
"2023-11-16 21",0.0152,0.2322,1.1638
"2023-11-16 22",0.016,0.1478,1.1603
"2023-11-16 23",0.0168,0.4429,1.0019
"2023-11-17 0",0.0604,0.1908,1.0904
"2023-11-17 1",0.0218,0.2249,1.1205
"2023-11-17 4",0.0195,0.1609,1.2382
"2023-11-17 5",0.0203,0.2621,1.0142
"2023-11-17 6",0,0.5267,0.9382
"2023-11-17 7",0,0.1877,0.8148
"2023-11-17 8",0.0551,0.311,0.7906
"2023-11-17 9",0.1141,0.3093,0.7804
"2023-11-17 10",0.1334,0.2937,0.6776
"2023-11-17 11",0.0711,0.3862,0.5918
"2023-11-17 12",0.0985,0.4371,0.4319
"2023-11-17 13",0.1439,0.4466,0.5487
"2023-11-17 14",0.1461,0.5113,0.6132
"2023-11-17 15",0.1319,0.5307,0.5734
"2023-11-17 16",0.1167,0.4458,0.6049
"2023-11-17 17",0.1236,0.4075,0.7925
"2023-11-17 18",0.0819,0.2996,0.658
"2023-11-17 19",0.1126,0.3224,0.6701
"2023-11-17 20",0.0424,0.261,0.587
"2023-11-17 21",0.0363,0.3787,0.632
"2023-11-17 22",0.0495,0.2477,0.5511
"2023-11-17 23",0.0152,0.2893,0.4191
"2023-11-18 2",0.0068,0.2489,0.4513
"2023-11-18 3",0,0.2938,0.3821
"2023-11-18 4",0.0264,0.2301,0.4518
"2023-11-18 5",0.0091,0.201,0.4085
"2023-11-18 6",0.0083,0.1412,0.4486
"2023-11-18 7",0,0.2544,0.4557
"2023-11-18 8",0.0462,0.2557,0.4871
"2023-11-18 9",0.0984,0.2773,0.478
"2023-11-18 10",0.0233,0.2618,0.3689
"2023-11-18 11",0.0645,0.282,0.5278
"2023-11-18 12",0.1883,0.4271,0.8887
"2023-11-18 13",0.1484,0.4303,0.74
"2023-11-18 14",0.0964,0.3454,0.5105
"2023-11-18 15",0.1286,0.3797,0.5663
"2023-11-18 16",0.086,0.3174,0.4384
"2023-11-18 17",0.0588,0.2584,0.5623
"2023-11-18 18",0.0243,0.3,0.4856
"2023-11-18 19",0.0312,0.2814,0.5828
"2023-11-18 20",0.0187,0.1984,0.4995
"2023-11-18 23",0.0196,0.1248,0.4156
"2023-11-19 0",0,0.1632,0.3548
"2023-11-19 1",0,0.174,0.396
"2023-11-19 5",0,0.2613,0.4232
"2023-11-19 6",0.0163,0.1674,0.3624
"2023-11-19 7",0.0188,0.3346,0.3695
"2023-11-19 8",0.0253,0.2241,0.4009
"2023-11-19 9",0.037,0.216,0.3679
"2023-11-19 10",0.07,0.1983,0.446
"2023-11-19 11",0.0484,0.2513,0.3142
"2023-11-19 12",0.0517,0.2602,0.4649
"2023-11-19 13",0.0495,0.2099,0.4895
"2023-11-19 14",0.0561,0.208,0.5273
"2023-11-19 15",0.0396,0.2186,0.4992
"2023-11-19 16",0.0446,0.2814,0.5501
"2023-11-19 17",0.0236,0.224,0.5383
"2023-11-19 18",0.0223,0.2036,0.4953
"2023-11-19 19",0.0259,0.2552,0.4334
"2023-11-19 20",0.0314,0.2199,0.2356
"2023-11-19 21",0.0206,0.2165,0.3905
"2023-11-19 22",0.0208,0.2948,0.4222
"2023-11-19 23",0.0277,0.3391,0.4552
"2023-11-20 2",0.0254,0.2112,0.6746
"2023-11-20 3",0.038,0.1787,0.6155
"2023-11-20 4",0.0423,0.2023,0.5648
"2023-11-20 5",0.031,0.191,0.7668
"2023-11-20 6",0.0497,0.173,0.8713
"2023-11-20 7",0.0452,0.1433,1.1153
"2023-11-20 8",0.0426,0.1708,0.9321
"2023-11-20 9",0.134,0.2283,0.5409
"2023-11-20 10",0.1055,0.2303,0.6281
"2023-11-20 11",0.072,0.2476,0.5579
"2023-11-20 12",0.0647,0.2657,0.5002
"2023-11-20 13",0.0895,0.267,0.7833
"2023-11-20 14",0.1088,0.2506,0.7469
"2023-11-20 15",0.2057,0.1717,0.5356
"2023-11-20 16",0.0812,0.2062,0.5239
"2023-11-20 17",0.0809,0.2579,0.5606
"2023-11-20 18",0.0764,0.2136,0.5678
"2023-11-20 19",0.0636,0.189,0.9111
"2023-11-20 20",0.0266,0.212,0.6265
"2023-11-20 21",0.0132,0.1902,0.4976
"2023-11-20 22",0.0168,0.2146,0.4508
"2023-11-20 23",0.0076,0.1895,0.4331
"2023-11-21 0",0.0279,0.1814,0.4979
"2023-11-21 1",0.0107,0.1535,0.3134
"2023-11-21 4",0.0096,0.1716,0.4056
"2023-11-21 5",0,0.1405,0.3341
"2023-11-21 6",0.0162,0.1627,0.2979
"2023-11-21 7",0,0.1638,0.3114
"2023-11-21 8",0.0145,0.1798,0.3155
"2023-11-21 9",0,0.1884,0.3651
"2023-11-21 10",0.0825,0.2749,0.3446
"2023-11-21 11",0.0677,0.3182,0.4062
"2023-11-21 12",0.0538,0.3011,0.2825
"2023-11-21 13",0.051,0.3462,0.3063
"2023-11-21 14",0.0604,0.3562,0.2935
"2023-11-21 15",0.0863,0.5443,0.3899
"2023-11-21 16",0.1236,0.4491,0.4085
"2023-11-21 17",0.1243,0.3776,0.5283
"2023-11-21 18",0.0721,0.3478,0.5595
"2023-11-21 19",0.0886,0.3179,0.6111
"2023-11-21 20",0.0586,0.2941,0.4822
"2023-11-21 21",0.0403,0.2327,0.5084
"2023-11-21 22",0.0385,0.2348,0.4668
"2023-11-21 23",0.0292,0.3085,0.4605
"2023-11-22 4",0,0.1869,0.3745
"2023-11-22 5",0.0117,0.2185,0.37
"2023-11-22 6",0,0.153,0.3076
"2023-11-22 7",0.0358,0.2147,0.4871
"2023-11-22 8",0.0609,0.227,0.3834
"2023-11-22 9",0.0868,0.2958,0.3896
"2023-11-22 10",0.1794,0.2917,0.4353
"2023-11-22 11",0.1852,0.3535,0.3595
"2023-11-22 12",0.1363,0.4062,0.4005
"2023-11-22 13",0.1167,0.3852,0.3912
"2023-11-22 14",0.1593,0.4132,0.3887
"2023-11-22 15",0.07,0.3991,0.3478
"2023-11-22 16",0.0792,0.3881,0.3383
"2023-11-22 17",0.0938,0.354,0.5655
"2023-11-22 18",0.0546,0.2804,0.5246
"2023-11-22 19",0.0434,0.2594,0.4251
"2023-11-22 20",0.0532,0.2812,0.3291
"2023-11-22 21",0.0208,0.2343,0.3263
"2023-11-22 22",0.0211,0.2147,0.4203
"2023-11-22 23",0.019,0.2181,0.3493
"2023-11-23 0",0.0248,0.2149,0.322
"2023-11-23 1",0.0196,0.1916,0.3176
"2023-11-23 4",0.0248,0.1884,0.43
"2023-11-23 5",0.0183,0.184,0.3742
"2023-11-23 6",0.035,0.1826,0.4158
"2023-11-23 7",0.1403,0.3279,0.6429
"2023-11-23 8",0.2027,0.293,0.6294
"2023-11-23 9",0.2149,0.3134,0.5364
"2023-11-23 10",0.1494,0.2975,0.4997
"2023-11-23 11",0.1547,0.3606,0.5621
"2023-11-23 12",0.1382,0.4018,0.5482
"2023-11-23 13",0.1405,0.4224,0.5791
"2023-11-23 14",0.1032,0.3333,0.4329
"2023-11-23 15",0.088,0.3278,0.3832
"2023-11-23 16",0.0872,0.3462,0.4057
"2023-11-23 17",0.0809,0.2594,0.3541
