Date,ISOPRENE,ALPHA-PINENE,BETA-PINENE
"2024-02-05 15",0,0,0
"2024-02-05 16",0.0318,0,0
"2024-02-05 17",0.0214,0,0
"2024-02-05 18",0.0334,0,0
"2024-02-05 19",0,0,0
"2024-02-05 20",0.0111,0,0
"2024-02-05 21",0,0,0
"2024-02-05 22",0.0308,0,0
"2024-02-05 23",0,0,0
"2024-02-06 2",0.0939,0,0
"2024-02-06 3",0.0826,0,0
"2024-02-06 4",0.0737,0,0
"2024-02-06 5",0.0887,0,0
"2024-02-06 6",0.132,0,0
"2024-02-06 7",0.1859,0.1343,0
"2024-02-06 8",0.1992,0,0
"2024-02-06 9",0.0977,0,0
"2024-02-06 10",0.0525,0,0
"2024-02-06 11",0.0407,0,0
"2024-02-06 12",0.0334,0,0
"2024-02-06 13",0,0,0
"2024-02-06 14",0,0,0
"2024-02-06 15",0,0,0
"2024-02-06 16",0,0,0
"2024-02-06 17",0.0562,0,0
"2024-02-06 18",0.0342,0,0
"2024-02-06 19",0,0,0
"2024-02-06 20",0.0538,0,0
"2024-02-06 21",0.0948,0,0
"2024-02-06 22",0,0,0
"2024-02-06 23",0,0,0
"2024-02-07 0",0,0,0
"2024-02-07 1",0,0,0
"2024-02-07 4",0.0774,0,0
"2024-02-07 5",0.0883,0,0
"2024-02-07 6",0.1553,0,0
"2024-02-07 7",0.117,0,0
"2024-02-07 8",0,0,0
"2024-02-07 9",0.0156,0,0
"2024-02-07 10",0,0,0
"2024-02-07 11",0,0,0
"2024-02-07 12",0,0,0
"2024-02-07 13",0,0,0
"2024-02-07 14",0,0,0
"2024-02-07 15",0.059,0,0
"2024-02-07 16",0.0516,0,0
"2024-02-07 17",0.0652,0,0
"2024-02-07 18",0.0877,0,0
"2024-02-07 19",0.1466,0,0
"2024-02-07 20",0.2647,0,0
"2024-02-07 21",0.2918,0,0
"2024-02-07 22",0.2946,0,0
"2024-02-07 23",0.1241,0,0
"2024-02-08 2",0.0415,0,0
"2024-02-08 3",0,0,0
"2024-02-08 4",0.0514,0,0
"2024-02-08 5",0.0881,0,0
"2024-02-08 6",0.1189,0,0
"2024-02-08 7",0.1746,0,0
"2024-02-08 8",0.1214,0,0
"2024-02-08 11",0.0199,0,0
"2024-02-08 12",0.0131,0,0
"2024-02-08 13",0,0,0
"2024-02-08 14",0.018,0,0
"2024-02-08 15",0,0,0
"2024-02-08 16",0,0,0
"2024-02-08 17",0,0,0
"2024-02-08 18",0.0192,0,0
"2024-02-08 19",0.0705,0,0
"2024-02-08 20",0,0,0
"2024-02-08 21",0,0,0
"2024-02-08 22",0.0482,0,0
"2024-02-08 23",0.0427,0,0
"2024-02-09 0",0.0346,0,0
"2024-02-09 1",0.0337,0,0
"2024-02-09 4",0,0,0
"2024-02-09 5",0,0,0
"2024-02-09 6",0.0227,0,0
"2024-02-09 7",0.0577,0,0
"2024-02-09 8",0.0684,0,0
"2024-02-09 9",0,0,0
"2024-02-09 10",0.0354,0,0
"2024-02-09 11",0.0413,0,0
"2024-02-09 12",0,0,0
"2024-02-09 15",0,0,0
"2024-02-09 16",0,0,0
"2024-02-09 17",0,0,0
"2024-02-09 18",0.0641,0,0
"2024-02-09 19",0.0369,0,0
"2024-02-09 20",0.0259,0,0
"2024-02-09 21",0.021,0,0
"2024-02-09 22",0.0282,0,0
"2024-02-09 23",0.0217,0,0
"2024-02-11 9",0,0,0
"2024-02-11 10",0,0,0
"2024-02-11 11",0,0,0
"2024-02-11 12",0,0,0
"2024-02-11 13",0,0,0
"2024-02-11 14",0,0,0
"2024-02-11 15",0,0,0
"2024-02-11 16",0,0,0
"2024-02-11 17",0,0,0
"2024-02-11 18",0,0,0
"2024-02-11 19",0.0208,0,0
"2024-02-11 20",0.1011,0,0
"2024-02-11 21",0.1576,0,0
"2024-02-11 22",0.0413,0,0
"2024-02-11 23",0,0,0
"2024-02-12 2",0.0652,0,0
"2024-02-12 3",0.0331,0,0
"2024-02-12 4",0.0979,0,0
"2024-02-12 5",0.0801,0,0
"2024-02-12 6",0.2152,0,0
"2024-02-12 7",0.1752,0,0
"2024-02-12 8",0.2235,0,0
"2024-02-12 9",0.051,0,0
"2024-02-12 10",0.0373,0,0
"2024-02-12 15",0.0137,0,0
"2024-02-12 16",0,0,0
"2024-02-12 17",0,0,0
"2024-02-13 11",AN,AN,AN
"2024-02-13 12",0.032,0,0
"2024-02-13 13",0.0297,0,0
"2024-02-13 14",0.0089,0,0
"2024-02-13 15",0,0,0
"2024-02-13 16",0.0174,0,0
"2024-02-13 17",0.0572,0,0
"2024-02-13 18",0.0488,0,0
"2024-02-13 19",0.0609,0,0
"2024-02-13 20",0.0764,0,0
"2024-02-13 21",0.1773,0,0
"2024-02-13 22",0.2114,0,0
"2024-02-13 23",0.15,0,0
"2024-02-14 0",0.0947,0,0
"2024-02-14 1",0,0,0
"2024-02-14 4",0.0443,0,0
"2024-02-14 5",0.0337,0,0
"2024-02-14 6",0.0537,0,0
"2024-02-14 7",0.1393,0,0
"2024-02-14 8",0.1718,0,0
"2024-02-14 9",0.0571,0,0
"2024-02-14 10",0,0,0
"2024-02-14 11",0,0,0
"2024-02-14 12",0,0,0
"2024-02-14 13",0,0,0
"2024-02-14 14",0,0,0
"2024-02-14 15",0,0,0
"2024-02-14 16",0,0,0
"2024-02-14 17",0,0,0
"2024-02-14 18",0,0,0
"2024-02-14 19",0,0,0
"2024-02-14 20",0,0,0
"2024-02-14 21",0,0,0
"2024-02-14 22",0,0,0
"2024-02-14 23",0,0,0
"2024-02-15 2",0,0,0
"2024-02-15 3",0,0,0
"2024-02-15 4",0,0,0
"2024-02-15 5",0,0,0
"2024-02-15 6",0,0,0
"2024-02-15 7",0,0,0
"2024-02-15 8",0,0,0
"2024-02-15 9",0,0,0
"2024-02-15 10",0,0,0
"2024-02-15 11",0,0,0
"2024-02-15 12",0,0,0
"2024-02-15 13",0,0,0
"2024-02-15 14",0,0,0
"2024-02-15 15",0,0,0
"2024-02-15 16",0,0,0
"2024-02-15 17",0,0,0
"2024-02-15 18",0.0782,0,0
"2024-02-15 19",0.0273,0,0
"2024-02-15 20",0.0312,0,0
"2024-02-15 21",0.1217,0,0
"2024-02-15 22",0.0832,0,0
"2024-02-15 23",0.0913,0,0
"2024-02-16 0",0.0569,0,0
"2024-02-16 1",0.0566,0,0
"2024-02-16 4",0.0609,0,0
"2024-02-16 5",0.1369,0,0
"2024-02-16 6",0.1998,0,0
"2024-02-16 7",0.2427,0,0
"2024-02-16 8",0.2515,0,0
"2024-02-16 9",0.1467,0,0
"2024-02-16 10",0.077,0,0
"2024-02-16 11",0.0251,0,0
"2024-02-16 12",0,0,0
"2024-02-16 13",0.0123,0,0
"2024-02-16 14",0,0,0
"2024-02-16 15",0,0,0
"2024-02-16 16",0,0,0
"2024-02-16 17",0.0275,0,0
"2024-02-16 18",0.0409,0,0
"2024-02-16 19",0,0,0
"2024-02-16 20",0.032,0,0
"2024-02-16 21",0,0,0
"2024-02-16 22",0,0,0
"2024-02-16 23",0.1485,0,0
"2024-02-17 2",0,0,0
"2024-02-17 3",0,0,0
"2024-02-17 4",0.033,0,0
"2024-02-17 5",0,0,0
"2024-02-17 6",0,0,0
"2024-02-17 7",0,0,0
"2024-02-17 8",0,0,0
"2024-02-17 9",0,0,0
"2024-02-17 10",0,0,0
"2024-02-17 11",0,0,0
"2024-02-17 12",0,0,0
"2024-02-17 13",0,0,0
"2024-02-17 14",0,0,0
"2024-02-17 15",0,0,0
"2024-02-17 16",0,0,0
"2024-02-17 17",0,0,0
"2024-02-17 18",0,0,0
"2024-02-17 19",0,0,0
"2024-02-17 20",0,0,0
"2024-02-17 23",0,0,0
"2024-02-18 0",0,0,0
"2024-02-18 1",0.0303,0.1881,0
"2024-02-18 5",0,0,0
"2024-02-18 6",0,0,0
"2024-02-18 7",0,0,0
"2024-02-18 8",0,0,0
"2024-02-18 9",0,0,0
"2024-02-18 10",0,0,0
"2024-02-18 11",0,0,0
"2024-02-18 12",0,0,0
"2024-02-18 13",0,0,0
"2024-02-18 14",0,0,0
"2024-02-18 15",0,0,0
"2024-02-18 16",0,0,0
"2024-02-18 17",0,0,0
"2024-02-18 18",0.091,0,0
"2024-02-18 19",0.2387,0,0
"2024-02-18 20",0.1159,0,0
"2024-02-18 21",0.1405,0,0
"2024-02-18 22",0.0262,0,0
"2024-02-18 23",0,0,0
"2024-02-19 2",0.0953,0,0
"2024-02-19 3",0.078,0,0
"2024-02-19 4",0.0794,0,0
"2024-02-19 5",0.1247,0,0
"2024-02-19 6",0.1862,0,0
"2024-02-19 7",0.2901,0,0
"2024-02-19 8",0.3451,0,0
"2024-02-19 9",0.1063,0,0
"2024-02-19 10",0.0395,0,0
"2024-02-19 11",0.0389,0,0
"2024-02-19 12",0,0,0
"2024-02-19 13",0,0,0
"2024-02-19 14",0,0,0
"2024-02-19 15",0,0,0
"2024-02-19 16",0,0,0
"2024-02-19 17",0.0109,0,0
"2024-02-19 18",0.01,0,0
"2024-02-19 19",0.076,0,0
"2024-02-19 20",0.0183,0,0
"2024-02-19 21",0,0,0
"2024-02-19 22",0.0273,0,0
"2024-02-19 23",0.0449,0,0
"2024-02-20 0",0,0,0
"2024-02-20 1",0.0204,0,0
"2024-02-20 4",0.0592,0,0
"2024-02-20 5",0.0572,0,0
"2024-02-20 6",0.0917,0,0
"2024-02-20 7",0.1043,0,0
"2024-02-20 8",0.106,0,0
"2024-02-20 9",0.0321,0,0
"2024-02-20 10",0.0297,0,0
"2024-02-20 11",0.1045,0.2733,0
"2024-02-20 12",0.0398,0,0
"2024-02-20 13",0,0,0
"2024-02-20 14",0,0,0
"2024-02-20 15",0,0,0
"2024-02-20 16",0.0404,0,0
"2024-02-20 17",0.0589,0,0
"2024-02-20 18",0.0287,0,0
"2024-02-20 19",0.0302,0,0
"2024-02-20 20",0.0993,0,0
"2024-02-20 21",0.0427,0,0
"2024-02-20 22",0.0355,0,0
"2024-02-20 23",0.03,0,0
"2024-02-21 2",0,0,0
"2024-02-21 3",0,0,0
"2024-02-21 4",0,0,0
"2024-02-21 5",0,0,0
"2024-02-21 6",0,0,0
"2024-02-21 7",0.0477,0,0
"2024-02-21 8",0.0586,0,0
"2024-02-21 9",0.0584,0,0
"2024-02-21 10",0.051,0,0
"2024-02-21 11",0,0,0
"2024-02-21 12",0.0351,0,0
"2024-02-21 13",0,0,0
"2024-02-21 14",0.0149,0,0
"2024-02-21 15",0,0,0
"2024-02-21 16",0,0,0
"2024-02-21 17",0,0,0
"2024-02-21 18",0,0,0
"2024-02-21 19",0.0492,0,0
"2024-02-21 20",0.1229,0,0
"2024-02-21 21",0.2152,0,0
"2024-02-21 22",0.0615,0,0
"2024-02-21 23",0.0355,0,0
"2024-02-22 0",0.0449,0,0
"2024-02-22 1",0.0537,0,0
"2024-02-22 4",0.065,0,0
"2024-02-22 5",0.1237,0,0
"2024-02-22 6",0.2117,0,0
"2024-02-22 7",0.1633,0,0
"2024-02-22 8",0.1494,0,0
"2024-02-22 9",0.0965,0,0
"2024-02-22 10",0.0198,0,0
"2024-02-22 11",0,0,0
"2024-02-22 12",0.0221,0,0
"2024-02-22 13",0,0,0
"2024-02-22 14",0,0,0
"2024-02-22 15",0,0,0
"2024-02-22 16",0,0,0
"2024-02-22 17",0,0,0
"2024-02-22 18",0,0,0
"2024-02-22 19",0.073,0,0
"2024-02-22 20",0.0153,0,0
"2024-02-22 21",0.0505,0,0
"2024-02-22 22",0.0488,0,0
"2024-02-22 23",0.1416,0,0
"2024-02-23 2",0.0553,0,0
"2024-02-23 3",0.1026,0,0
"2024-02-23 4",0.091,0,0
"2024-02-23 5",0.1364,0,0
"2024-02-23 6",0.1397,0,0
"2024-02-23 7",0.238,0,0
"2024-02-23 8",0.1749,0,0
"2024-02-23 9",0.1127,0,0
"2024-02-23 10",0.0774,0,0
"2024-02-23 11",0,0,0
"2024-02-23 12",0,0,0
"2024-02-23 13",0,0,0
"2024-02-23 14",0,0,0
"2024-02-23 15",0,0,0
"2024-02-23 16",0,0,0
"2024-02-23 17",0,0,0
"2024-02-23 18",0,0,0
"2024-02-23 19",0.034,0,0
"2024-02-23 20",0.0871,0,0
"2024-02-23 21",0.0618,0,0
"2024-02-23 22",0,0,0
"2024-02-23 23",0.0651,0,0
"2024-02-24 0",0.0862,0,0
"2024-02-24 1",0.1333,0,0
"2024-02-24 4",0.1177,0,0
"2024-02-24 5",0.1017,0,0
"2024-02-24 6",0.1063,0,0
"2024-02-24 7",0.183,0,0
"2024-02-24 8",0.0834,0,0
"2024-02-24 9",0.0266,0,0
"2024-02-24 10",0,0,0
"2024-02-24 11",0,0,0
"2024-02-24 12",0,0,0
"2024-02-24 13",0,0,0
"2024-02-24 14",0,0,0
"2024-02-24 15",0,0,0
"2024-02-24 16",0,0,0
"2024-02-24 17",0,0,0
"2024-02-24 18",0.2421,0,0
"2024-02-24 19",0.041,0,0
"2024-02-24 20",0.0418,0,0
"2024-02-24 23",0.1256,0,0
"2024-02-25 3",0.1254,0,0
"2024-02-25 4",0.1467,0,0
"2024-02-25 5",0.1095,0,0
"2024-02-25 6",0.1109,0,0
"2024-02-25 7",0.1947,0,0
"2024-02-25 8",0.2115,0,0
"2024-02-25 9",0.0482,0,0
"2024-02-25 10",0,0,0
"2024-02-25 11",0,0,0
"2024-02-25 12",0,0,0
"2024-02-25 13",0,0,0
"2024-02-25 14",0,0,0
"2024-02-25 15",0,0,0
"2024-02-25 16",0,0,0
"2024-02-25 17",0,0,0
"2024-02-25 18",0.0654,0,0
"2024-02-25 19",0.3355,0.1579,0
"2024-02-25 20",0.2007,0,0
"2024-02-25 21",0.2721,0,0
"2024-02-25 22",0.1415,0,0
"2024-02-25 23",0,0,0
"2024-02-26 0",0,0,0
"2024-02-26 1",0,0,0
"2024-02-26 4",0,0,0
"2024-02-26 5",0.0675,0,0
"2024-02-26 6",0.1497,0,0
"2024-02-26 7",0.1683,0,0
"2024-02-26 8",0,0,0
"2024-02-26 9",0,0,0
"2024-02-26 10",0,0,0
"2024-02-26 11",0,0,0
"2024-02-26 12",0,0,0
"2024-02-26 13",0,0,0
"2024-02-26 14",0,0,0
"2024-02-26 15",0,0,0
"2024-02-26 16",0,0,0
"2024-02-26 17",0,0,0
"2024-02-26 18",0.0171,0,0
"2024-02-26 19",0,0,0
"2024-02-26 20",0,0,0
"2024-02-26 21",0,0,0
"2024-02-26 22",0,0,0
"2024-02-26 23",0,0,0
"2024-02-27 2",0,0,0
"2024-02-27 3",0,0,0
"2024-02-27 4",0,0,0
"2024-02-27 5",0,0,0
"2024-02-27 6",0,0,0
"2024-02-27 7",0,0,0
"2024-02-27 8",0,0,0
"2024-02-27 9",0,0,0
"2024-02-27 10",0,0,0
"2024-02-27 11",0,0,0
"2024-02-27 12",0,0,0
"2024-02-27 13",0,0,0
"2024-02-27 14",0,0,0
"2024-02-27 15",0,0,0
"2024-02-27 16",0,0,0
"2024-02-27 17",0,0,0
"2024-02-27 18",0,0,0
"2024-02-27 19",0,0,0
"2024-02-27 20",0.0574,0,0
"2024-02-27 21",0.0593,0,0
"2024-02-27 22",0.148,0,0
"2024-02-27 23",0.1613,0,0
"2024-02-28 0",0.1109,0,0
"2024-02-28 1",0.0248,0,0
"2024-02-28 4",0,0,0
"2024-02-28 5",0.0713,0,0
"2024-02-28 6",0.1271,0,0
"2024-02-28 7",0.1602,0,0
"2024-02-28 8",0.0235,0,0
"2024-02-28 9",0.0153,0,0
"2024-02-28 10",0,0,0
"2024-02-28 11",0,0,0
"2024-02-28 12",0,0,0
"2024-02-28 13",0,0,0
"2024-02-28 14",0,0,0
"2024-02-28 15",0,0,0
"2024-02-28 16",0,0,0
"2024-02-28 17",0,0,0
"2024-02-28 18",0.0227,0,0
"2024-02-28 19",0.0548,0,0
"2024-02-28 20",0.059,0,0
"2024-02-28 21",0.2014,0,0
"2024-02-28 22",0.1675,0,0
"2024-02-28 23",0.143,0,0
"2024-02-29 2",0.1629,0,0
"2024-02-29 3",0.1385,0,0
"2024-02-29 4",0.1321,0,0
"2024-02-29 5",0.1223,0,0
"2024-02-29 6",0.1604,0,0
"2024-02-29 7",0.3242,0,0
"2024-02-29 8",0.2478,0,0
"2024-02-29 9",0.084,0,0
"2024-02-29 10",0.0107,0,0
"2024-02-29 11",0,0,0
"2024-02-29 12",0,0,0
"2024-02-29 13",0,0,0
"2024-02-29 14",0,0,0
"2024-02-29 15",0,0,0
"2024-02-29 16",0,0,0
"2024-02-29 17",0,0,0
"2024-02-29 18",0,0,0
"2024-02-29 19",0.0189,0,0
"2024-02-29 20",0,0,0
"2024-02-29 21",0,0,0
"2024-02-29 22",DA,DA,DA
"2024-02-29 23",DA,DA,DA
"2024-03-01 0",0,0,0
"2024-03-01 1",0,0,0
"2024-03-01 4",0,0,0
"2024-03-01 5",0,0,0
"2024-03-01 6",0,0,0
"2024-03-01 7",0,0,0
"2024-03-01 8",0,0,0
"2024-03-01 9",0,0,0
"2024-03-01 10",0,0,0
"2024-03-01 11",0,0,0
"2024-03-01 12",0,0,0
"2024-03-01 13",0,0,0
"2024-03-01 14",0,0,0
"2024-03-01 15",0,0,0
"2024-03-01 16",0,0,0
"2024-03-01 17",0,0,0
"2024-03-01 18",0,0,0
"2024-03-01 19",0,0,0
"2024-03-01 20",0,0,0
"2024-03-01 21",0,0,0
"2024-03-01 22",0,0,0
"2024-03-01 23",0,0,0
"2024-03-02 2",0,0,0
"2024-03-02 3",0,0,0
"2024-03-02 4",0,0,0
"2024-03-02 5",0,0,0
"2024-03-02 6",0,0,0
"2024-03-02 7",0,0,0
"2024-03-02 8",0,0,0
"2024-03-02 9",0,0,0
"2024-03-02 10",0,0,0
"2024-03-02 11",0,0,0
"2024-03-02 12",0,0,0
"2024-03-02 13",0,0,0
"2024-03-02 14",0,0,0
"2024-03-02 15",0,0,0
"2024-03-02 16",0,0,0
"2024-03-02 20",0,0,0
"2024-03-02 23",0.0583,0,0
"2024-03-03 3",0.0125,0,0
"2024-03-03 4",0.0104,0,0
"2024-03-03 5",0,0,0
"2024-03-03 6",0,0,0
"2024-03-03 7",0,0,0
"2024-03-03 8",0.0218,0,0
"2024-03-03 9",0,0,0
"2024-03-03 10",0.0229,0,0
"2024-03-03 11",0,0,0
"2024-03-03 12",0,0,0
"2024-03-03 13",0,0,0
"2024-03-03 14",0,0,0
"2024-03-03 15",0,0,0
"2024-03-03 16",0,0,0
"2024-03-03 17",0,0,0
"2024-03-03 18",0,0,0
"2024-03-03 19",0.1017,0,0
"2024-03-03 20",0.0829,0,0
"2024-03-03 21",0,0,0
"2024-03-03 22",0.0131,0,0
"2024-03-03 23",0.056,0,0
"2024-03-04 0",0,0,0
"2024-03-04 1",0,0,0
"2024-03-04 4",0,0,0
"2024-03-04 5",0,0,0
"2024-03-04 6",0.0519,0,0
"2024-03-04 7",0.0748,0,0
"2024-03-04 13",BA,BA,BA
"2024-03-04 14",BA,BA,BA
"2024-03-04 15",BA,BA,BA
"2024-03-04 16",BA,BA,BA
"2024-03-04 17",BA,BA,BA
"2024-03-04 18",BA,BA,BA
"2024-03-04 19",BA,BA,BA
"2024-03-04 20",BA,BA,BA
"2024-03-04 21",BA,BA,BA
"2024-03-04 22",BA,BA,BA
"2024-03-04 23",BA,BA,BA
"2024-03-05 2",BA,BA,BA
"2024-03-05 3",BA,BA,BA
"2024-03-05 4",BA,BA,BA
"2024-03-05 5",BA,BA,BA
"2024-03-05 6",BA,BA,BA
"2024-03-05 7",BA,BA,BA
"2024-03-05 12",BA,BA,BA
"2024-03-05 13",BA,BA,BA
"2024-03-05 14",BA,BA,BA
"2024-03-05 15",BA,BA,BA
"2024-03-05 16",BA,BA,BA
"2024-03-05 17",BA,BA,BA
"2024-03-05 18",BA,BA,BA
"2024-03-05 19",BA,BA,BA
"2024-03-05 20",BA,BA,BA
"2024-03-05 21",BA,BA,BA
"2024-03-06 1",BA,BA,BA
"2024-03-06 4",BA,BA,BA
"2024-03-06 9",BA,BA,BA
"2024-03-06 10",BA,BA,BA
"2024-03-06 11",BA,BA,BA
"2024-03-06 12",BA,BA,BA
"2024-03-06 14",BA,BA,BA
"2024-03-06 15",BA,BA,BA
"2024-03-06 16",BA,BA,BA
"2024-03-06 23",BA,BA,BA
"2024-03-07 2",BA,BA,BA
"2024-03-07 3",BA,BA,BA
"2024-03-07 4",BA,BA,BA
"2024-03-07 5",BA,BA,BA
"2024-03-07 6",BA,BA,BA
"2024-03-07 7",BA,BA,BA
"2024-03-07 8",BA,BA,BA
"2024-03-07 9",BA,BA,BA
"2024-03-07 10",BA,BA,BA
"2024-03-07 12",BA,BA,BA
"2024-03-07 13",BA,BA,BA
"2024-03-07 14",BA,BA,BA
"2024-03-07 15",BA,BA,BA
"2024-03-07 16",BA,BA,BA
"2024-03-07 17",BA,BA,BA
"2024-03-07 18",BA,BA,BA
"2024-03-07 19",BA,BA,BA
"2024-03-07 20",BA,BA,BA
"2024-03-07 21",BA,BA,BA
"2024-03-07 22",BA,BA,BA
"2024-03-07 23",BA,BA,BA
"2024-03-08 0",BA,BA,BA
"2024-03-08 1",BA,BA,BA
"2024-03-08 4",BA,BA,BA
"2024-03-08 5",BA,BA,BA
"2024-03-08 6",BA,BA,BA
"2024-03-08 7",BA,BA,BA
"2024-03-08 8",BA,BA,BA
"2024-03-08 9",BA,BA,BA
"2024-03-08 11",BA,BA,BA
"2024-03-08 12",BA,BA,BA
"2024-03-08 13",BA,BA,BA
"2024-03-08 14",BA,BA,BA
"2024-03-08 21",BA,BA,BA
"2024-03-08 22",BA,BA,BA
"2024-03-08 23",BA,BA,BA
"2024-03-09 2",BA,BA,BA
"2024-03-09 3",BA,BA,BA
"2024-03-09 4",BA,BA,BA
"2024-03-09 5",BA,BA,BA
"2024-03-09 6",BA,BA,BA
"2024-03-09 7",BA,BA,BA
"2024-03-09 8",BA,BA,BA
"2024-03-09 9",BA,BA,BA
"2024-03-09 10",BA,BA,BA
"2024-03-09 11",BA,BA,BA
"2024-03-09 12",BA,BA,BA
"2024-03-09 13",BA,BA,BA
"2024-03-09 14",BA,BA,BA
"2024-03-09 15",BA,BA,BA
"2024-03-09 16",BA,BA,BA
"2024-03-09 17",BA,BA,BA
"2024-03-09 18",BA,BA,BA
"2024-03-09 19",BA,BA,BA
"2024-03-09 20",BA,BA,BA
"2024-03-09 23",BA,BA,BA
"2024-03-10 0",BA,BA,BA
"2024-03-10 1",BA,BA,BA
"2024-03-10 5",0.1504,0.1668,0.4258
"2024-03-10 6",0.1507,0.1865,0.3577
"2024-03-10 7",0.3226,0.237,0.3402
"2024-03-10 8",0.3155,0.2878,0
"2024-03-10 9",0.0276,0,0
"2024-03-10 10",0,0,0
"2024-03-10 11",0,0,0
"2024-03-10 12",0,0,0
"2024-03-10 13",0,0,0
"2024-03-10 14",0,0,0
"2024-03-10 15",0,0,0
"2024-03-10 16",0,0,0
"2024-03-10 17",0.0447,0,0
"2024-03-10 18",0.0146,0,0
"2024-03-10 19",0.0625,0,0
"2024-03-10 20",0.1864,0.0988,0.1077
"2024-03-10 21",0.249,0.2514,0
"2024-03-10 22",0.113,0.2323,0.1417
"2024-03-10 23",0.0699,0,0
"2024-03-11 2",0,0,0
"2024-03-11 3",0.0316,0,0.1235
"2024-03-11 4",0.0504,0,0
"2024-03-11 5",0.0976,0.2305,0.2028
"2024-03-11 6",0.0329,0,0
"2024-03-11 7",0.0505,0.1069,0
"2024-03-11 8",0.0397,0,0.1033
"2024-03-11 9",0.0177,0,0
"2024-03-11 10",0.0164,0,0
"2024-03-11 11",0,0,0
"2024-03-11 12",0,0,0
"2024-03-11 13",0.0542,0,0.1228
"2024-03-11 14",0,0.0815,0
"2024-03-11 15",0,0,0
"2024-03-11 16",0,0,0
"2024-03-11 17",0,0,0
"2024-03-11 18",0,0,0
"2024-03-11 19",0,0,0
"2024-03-11 20",0,0,0
"2024-03-11 21",0,0,0
"2024-03-11 22",0.0715,0,0.1419
"2024-03-11 23",0.0555,0,0
"2024-03-12 0",0.0294,0,0
"2024-03-12 1",0.091,0,0
"2024-03-12 4",0.0886,0,0
"2024-03-12 5",0.0447,0.1167,0.0873
"2024-03-12 6",0.0303,0,0
"2024-03-12 7",0.0205,0,0
"2024-03-12 8",0.0205,0,0
"2024-03-12 9",0.0461,0,0
"2024-03-12 10",0,0,0
"2024-03-12 11",0,0,0
"2024-03-12 12",0,0,0
"2024-03-12 13",0.0357,0,0
"2024-03-12 14",0.0311,0.1319,0
"2024-03-12 15",0.0274,0,0
"2024-03-12 16",0.0554,0,0
"2024-03-12 17",0.0684,0,0.1135
"2024-03-12 18",0.0622,0,0
"2024-03-12 19",0,0,0
"2024-03-12 20",0.0115,0,0
"2024-03-12 21",0.0389,0,0
"2024-03-13 2",0.0973,0,0.1073
"2024-03-13 3",0.0906,0,0.1397
"2024-03-13 4",0.1228,0,0
"2024-03-13 5",0.1216,0,0
"2024-03-13 6",0.2674,0.1182,0.2969
"2024-03-13 7",0.0452,0.2501,0.1185
"2024-03-13 8",0,0,0
"2024-03-13 9",0.0366,0,0
"2024-03-13 10",0,0,0
"2024-03-13 11",0.0569,0,0
"2024-03-13 12",0,0,0
"2024-03-13 13",0,0,0
"2024-03-13 16",0,0,0
"2024-03-13 17",0,0,0
"2024-03-13 18",0.0327,0,0
"2024-03-13 19",0.0986,0.093,0
"2024-03-13 20",0,0,0
"2024-03-13 21",0.0382,0,0
"2024-03-13 22",0,0,0
"2024-03-13 23",0,0,0
"2024-03-14 0",0.0872,0,0
"2024-03-14 1",0.0988,0,0.2236
"2024-03-14 4",0.0902,0,0.1454
"2024-03-14 5",0.1373,0.0933,0.1835
"2024-03-14 6",0.3201,0.1822,0.1968
"2024-03-14 7",0.4642,0.1805,0.271
"2024-03-14 8",0.3302,0,0.1522
"2024-03-14 9",0.0472,0,0.0877
"2024-03-14 10",0.018,0,0
"2024-03-14 11",0,0.0933,0
"2024-03-14 12",0,0,0
"2024-03-14 13",0,0,0
"2024-03-14 14",0,0,0
"2024-03-14 15",0,0,0
"2024-03-14 16",0,0,0
"2024-03-14 17",0,0,0
"2024-03-14 18",0,0,0
"2024-03-14 19",0,0,0
"2024-03-14 20",0,0,0
"2024-03-14 21",0,0,0
"2024-03-14 22",0,0,0
"2024-03-14 23",0,0,0
"2024-03-15 2",0,0,0
"2024-03-15 3",0,0,0
"2024-03-15 4",0,0,0
"2024-03-15 5",0,0,0
"2024-03-15 6",0,0,0
"2024-03-15 7",0,0,0
"2024-03-15 8",0.0162,0,0
"2024-03-15 9",0,0,0
"2024-03-15 10",0,0,0
"2024-03-15 11",0,0,0
"2024-03-15 12",0,0,0
"2024-03-15 13",0,0,0
"2024-03-15 14",0,0,0
"2024-03-15 15",0,0,0
"2024-03-15 16",0,0,0
"2024-03-15 17",0,0,0
"2024-03-15 18",0,0,0
"2024-03-15 19",0,0,0
"2024-03-15 20",0,0,0
"2024-03-15 21",0,0,0
"2024-03-15 22",0,0,0
"2024-03-15 23",0,0,0
"2024-03-16 0",0,0,0
"2024-03-16 1",0,0,0
"2024-03-16 4",0,0,0
"2024-03-16 5",0,0,0
"2024-03-16 6",0,0,0
"2024-03-16 7",0,0,0
"2024-03-16 8",0,0,0
"2024-03-16 9",0,0,0
"2024-03-16 10",0,0,0
"2024-03-16 11",0,0,0
"2024-03-16 12",0,0,0
"2024-03-16 13",0,0,0
"2024-03-16 14",0,0,0
"2024-03-16 15",0,0,0
"2024-03-16 16",0,0,0
"2024-03-16 17",0,0,0
"2024-03-16 18",0,0,0
"2024-03-16 19",0,0,0
"2024-03-16 20",0,0,0
"2024-03-16 23",0,0,0
"2024-03-17 3",0,0,0
"2024-03-17 4",0,0,0
"2024-03-17 5",0,0,0
